"ID","Prefecture","Q1","Q3_1","Q3_2","Q3_3","Q3_4","Q3_5","Q3_6","Q3_7","Q5","Q6","Q7","Q29","Q36","Q41","Q42_1","Q42_2","Q42_3","Q42_4","Q43_1","Q43_2","Q43_3","Q43_4","Q43_5","Q43_6","Q43_7","Q43_8","Q43_9","Q43_10","Q43_11","Q43_12","Q43_13","Q43_14","Q43_15","Q44_1","Q44_2","Q44_3","Q45_1_LDP","Q45_1_CDP","Q45_1_JRP","Q45_2_LDP","Q45_2_CDP","Q45_2_JRP","Q45_3_LDP","Q45_3_CDP","Q45_3_JRP","Q46_1","Q46_2","Q46_3","Q47","Q48","Q49_1","Q49_2","Q50","Q51","Q52","Q53","Q54"
1176,"23",1,0,1,0,0,1,0,0,1,1,2,1,2,1,6,0,6,7,1,1,1,1,3,1,2,5,1,2,5,1,2,3,3,4,3,1,1,3,2,2,4,1,3,3,3,2,2,3,2,2,6,66,1,5,1,3,6
1177,"23",2,1,1,0,0,0,0,0,3,3,3,2,2,3,1,1,3,0,5,4,1,5,3,3,4,4,1,3,5,4,3,1,3,3,1,2,1,2,3,1,4,3,3,3,3,2,1,1,2,8,3,66,1,4,2,3,6
1178,"23",1,0,1,0,0,1,0,0,1,1,2,1,2,1,8,3,7,6,2,4,2,3,3,2,3,1,3,3,1,2,3,3,4,1,5,2,2,3,2,2,3,4,3,2,3,3,3,2,1,9,1,99,3,5,4,1,4
1179,"23",99,1,1,0,0,0,0,0,1,99,3,1,2,1,6,5,5,5,2,3,2,3,3,2,1,4,1,3,2,2,3,2,2,3,2,2,99,99,99,99,99,99,99,99,99,2,2,1,2,10,5,66,2,5,2,3,3
1180,"23",99,0,1,0,0,1,0,0,1,1,3,1,99,5,5,5,5,5,3,3,2,2,3,1,3,4,3,3,3,4,1,1,3,3,3,5,1,2,2,1,2,2,3,3,3,3,3,3,1,7,1,2,3,5,4,2,4
1181,"23",1,0,1,0,0,0,0,0,1,1,3,2,2,1,7,3,3,3,3,4,1,3,3,1,1,1,3,3,2,3,3,3,1,3,4,2,2,4,1,3,3,1,3,1,1,2,2,1,2,15,6,66,3,2,1,3,3
1182,"23",1,0,1,0,0,1,1,0,99,12,3,2,1,12,5,5,2,5,2,3,1,3,4,2,3,3,4,3,4,2,2,3,3,4,4,3,99,99,99,99,99,99,99,99,99,1,3,1,1,7,2,99,2,5,2,3,4
1183,"23",1,1,1,0,0,1,0,0,3,1,3,1,1,1,8,3,6,5,2,4,3,2,5,1,3,2,3,3,2,2,3,3,2,3,5,4,2,4,3,1,3,2,3,3,3,2,4,1,1,9,1,1,2,5,1,4,4
1184,"23",2,1,1,0,0,0,0,0,2,2,2,1,1,2,6,7,3,5,2,3,3,2,4,3,2,5,2,1,5,5,5,4,2,3,1,3,1,5,2,5,1,99,1,1,2,1,1,1,1,14,6,66,2,2,1,2,4
1185,"23",2,1,1,0,1,1,0,0,3,3,2,2,2,3,5,5,9,5,1,2,1,3,5,3,3,5,3,5,5,3,1,1,3,2,4,1,1,2,1,1,3,2,3,2,2,4,3,1,1,8,1,2,2,6,1,4,4
1186,"23",2,1,1,0,0,0,0,0,1,1,2,2,99,1,10,0,0,7,2,1,1,3,1,1,3,3,1,3,3,1,4,4,4,2,3,4,2,99,99,3,99,99,1,99,99,2,1,2,2,13,5,66,2,2,1,2,6
1187,"23",1,0,0,0,0,0,1,0,4,4,3,1,1,4,7,3,3,7,1,3,1,2,5,1,1,3,1,1,1,3,1,1,3,4,5,3,2,3,3,3,3,3,4,2,2,1,3,1,2,3,1,2,1,3,2,3,4
1188,"23",2,0,1,0,0,0,0,0,1,12,2,2,2,1,6,5,5,3,2,5,3,4,2,2,2,4,3,2,4,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,6,66,1,3,2,3,4
1189,"23",2,0,1,0,0,0,0,0,3,12,3,2,1,12,5,5,5,0,2,3,2,3,4,2,1,5,2,1,5,1,2,2,3,4,4,2,3,3,3,4,4,4,3,3,3,2,2,1,2,2,1,2,2,5,4,2,5
1190,"23",99,0,1,0,0,1,1,0,3,1,3,2,1,3,4,4,7,4,2,3,1,3,4,2,3,3,1,2,4,3,1,1,2,2,4,3,3,3,3,2,3,2,4,3,2,2,3,1,1,3,2,2,1,5,4,1,4
1191,"23",1,0,1,0,0,1,0,0,2,2,2,1,2,2,6,8,5,6,3,4,1,3,4,2,2,4,2,4,3,4,1,1,2,4,3,2,2,3,3,3,2,2,3,3,3,2,4,2,1,8,1,2,2,2,2,4,5
1192,"23",2,1,1,0,0,1,0,0,1,1,2,1,2,1,3,3,3,3,2,3,2,3,2,3,2,2,3,5,4,2,1,1,3,1,3,2,3,3,3,3,3,3,3,3,3,2,2,3,1,3,1,1,2,5,2,4,4
1193,"23",2,0,0,0,0,1,0,0,99,12,3,2,2,12,1,5,5,2,2,3,1,4,3,1,1,3,2,2,5,4,2,4,1,3,1,3,99,99,99,99,99,99,99,99,99,1,1,1,1,3,1,2,1,5,4,4,4
1194,"23",2,1,1,0,0,0,0,0,2,2,3,2,2,99,2,5,4,3,4,4,1,5,5,1,99,4,2,3,99,3,3,2,3,3,2,4,1,3,2,99,99,99,4,2,2,2,3,2,2,13,5,66,2,1,1,3,5
1195,"23",99,1,1,0,0,0,0,0,1,1,3,1,99,1,99,99,99,99,3,4,5,5,5,2,99,5,2,2,3,4,3,3,2,3,3,4,99,99,99,99,99,99,99,99,99,1,2,1,2,12,6,66,2,2,1,3,4
1196,"23",1,0,1,0,0,1,0,0,1,1,2,99,2,1,6,6,6,8,4,4,2,3,4,2,2,5,2,2,4,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,1,1,4,1,1,2,5,1,2,4
1197,"23",2,1,1,1,1,0,0,0,1,1,2,1,1,1,5,1,3,3,1,3,3,1,4,2,1,4,3,2,2,3,4,2,3,2,5,1,1,5,3,1,5,2,2,4,3,3,3,2,1,8,3,66,3,5,99,3,5
1198,"23",1,1,1,0,0,1,1,0,1,99,2,2,2,1,7,5,6,7,2,3,1,3,4,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,1,2,2,3,4
1199,"23",2,0,1,0,0,0,0,0,1,1,3,2,1,1,7,3,1,2,4,2,1,2,1,2,2,5,1,1,3,2,2,2,3,3,5,2,3,3,3,1,5,5,5,1,1,2,2,2,1,12,6,66,3,4,4,1,7
1200,"23",1,0,1,0,0,0,0,0,1,1,2,1,2,1,8,3,7,7,4,4,2,4,5,2,2,2,3,2,2,3,1,1,3,2,5,3,2,3,3,2,3,3,2,3,3,2,4,1,2,9,3,66,2,4,1,4,4
1201,"23",1,0,1,0,0,1,0,0,1,1,2,1,99,1,99,99,99,99,1,3,3,3,4,1,2,3,5,3,3,3,3,3,3,3,3,3,1,99,99,1,99,99,99,99,99,3,3,3,1,2,1,99,1,5,1,6,3
1202,"23",2,0,1,0,0,1,0,0,1,1,2,1,1,1,99,99,99,99,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,4,2,1,5,2,1,1,1,3,1,2,3,4,1,1,9,3,66,2,2,1,5,5
1203,"23",1,0,1,0,0,1,0,0,1,1,2,1,1,1,6,3,3,5,2,2,1,5,5,2,1,5,3,2,4,3,2,2,3,3,4,2,3,3,3,3,3,3,3,3,3,2,3,2,1,10,6,66,2,2,1,5,3
1204,"23",2,0,1,0,0,1,0,0,99,2,3,99,99,12,1,1,1,1,3,3,2,3,4,3,3,2,1,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,2,5,1,2,3,4,2,3,5
1205,"23",2,1,1,0,0,0,0,0,4,4,4,2,1,4,0,0,0,0,4,5,5,3,3,3,3,3,1,1,1,2,2,3,99,1,99,99,3,3,3,3,3,3,3,3,3,1,1,1,2,13,6,66,2,1,3,4,5
1206,"23",99,1,1,1,0,1,0,0,1,1,2,1,2,1,7,0,4,5,2,4,3,3,5,3,3,3,2,3,3,2,5,3,3,1,3,1,2,5,2,3,3,3,3,3,3,3,2,5,2,11,1,99,2,5,1,3,5
1207,"23",99,1,1,0,0,0,0,0,1,1,2,2,2,1,8,5,5,3,2,3,99,99,99,99,99,2,1,1,2,2,2,2,99,3,3,3,99,99,99,99,99,99,99,99,99,99,99,99,2,13,5,66,3,1,1,2,3
1208,"23",99,1,0,0,0,0,1,0,99,1,3,2,2,1,4,2,0,4,2,3,2,4,4,1,2,3,3,3,3,1,2,1,3,4,3,2,3,3,3,3,3,3,4,3,3,2,3,2,2,4,2,3,2,5,1,5,4
1209,"23",2,0,1,0,0,1,0,0,3,3,3,1,1,1,7,0,8,5,2,1,2,2,3,3,2,2,2,3,2,1,3,3,3,4,4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,11,6,66,2,2,1,2,5
1210,"23",2,1,1,0,0,1,1,0,7,7,2,2,2,7,5,7,5,0,3,3,3,3,2,2,2,5,2,2,3,2,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,7,1,2,2,5,1,6,4
1211,"23",1,1,0,0,0,1,0,0,3,4,4,2,1,12,5,5,5,5,4,3,3,4,2,2,2,5,1,3,5,2,3,3,3,2,4,3,3,3,3,2,2,2,3,3,3,3,3,1,2,9,2,3,2,4,1,4,5
1212,"23",2,0,1,1,0,0,0,0,1,12,3,1,1,12,99,99,99,99,1,1,1,1,1,1,1,5,1,1,5,1,1,3,3,1,5,1,1,1,1,1,1,1,3,3,3,1,1,1,2,6,6,66,1,3,1,3,6
1213,"23",1,0,1,0,0,1,0,0,1,1,2,1,99,1,5,1,3,5,2,3,2,2,4,2,3,5,1,2,3,3,2,2,3,3,2,2,99,99,99,99,99,99,99,99,99,3,3,3,2,5,1,1,2,4,1,4,4
1214,"23",2,0,1,0,0,1,0,0,4,4,4,1,2,4,10,0,0,0,2,1,3,3,2,2,3,4,3,3,5,1,3,2,3,3,5,3,2,2,3,3,3,3,99,99,99,3,4,2,1,2,2,99,1,2,1,4,99
1215,"23",2,0,1,0,0,0,0,0,1,12,3,99,99,1,99,99,99,99,5,5,1,5,1,3,2,3,1,3,99,1,3,1,3,2,1,3,99,99,99,99,99,99,99,99,99,3,3,1,1,9,1,2,2,2,1,3,5
1216,"23",1,0,1,0,0,1,0,0,3,12,2,1,2,12,5,5,5,5,3,4,2,3,3,3,2,4,2,2,3,3,2,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,10,5,66,2,2,3,3,5
1217,"23",2,1,1,0,0,0,0,0,2,1,2,1,2,2,6,8,2,2,2,3,2,3,3,2,3,4,3,3,4,4,5,4,2,3,4,3,2,2,3,2,1,3,2,2,3,3,5,1,1,14,6,66,2,5,1,2,6
1218,"23",99,1,1,0,0,0,0,0,2,2,2,1,1,2,2,4,3,3,2,2,3,3,3,3,2,4,2,3,4,4,4,3,3,3,2,3,1,3,3,2,3,3,4,4,4,1,1,1,1,13,6,66,2,2,1,3,5
1219,"23",1,1,1,0,0,1,0,0,1,1,3,1,1,1,5,0,0,5,1,1,3,2,5,1,3,3,3,3,3,1,1,1,3,3,4,1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,2,1,3,2,1,4
1220,"23",2,1,1,1,0,0,0,0,2,2,3,2,2,2,2,7,4,3,5,5,1,4,2,4,4,5,2,4,4,5,1,1,2,5,1,4,1,3,1,1,3,1,5,2,4,2,3,2,1,13,6,66,2,2,1,3,4
1221,"23",2,1,1,0,0,1,0,0,2,2,3,1,1,6,5,6,6,4,2,3,1,4,2,3,4,1,1,4,2,3,3,2,2,2,2,3,1,3,1,1,2,3,4,2,3,3,3,2,1,14,6,66,2,2,1,2,2
1222,"23",99,1,1,0,0,0,0,0,99,12,99,99,2,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,1,2,12,6,66,2,2,1,4,4
1223,"23",1,1,1,0,0,0,0,0,3,2,2,2,2,1,7,4,5,7,2,4,2,3,3,2,4,3,2,3,3,3,3,3,2,2,4,2,3,4,3,3,2,2,2,2,2,2,3,1,2,13,5,66,2,3,1,2,5
1224,"23",2,0,0,0,0,1,0,0,99,12,4,2,2,12,1,1,1,1,2,4,5,4,4,2,1,5,1,1,5,2,2,1,2,3,4,4,3,3,3,3,3,3,2,2,2,1,2,2,2,8,1,2,1,2,1,2,6
1225,"23",1,0,1,0,0,0,0,0,1,12,3,2,99,1,8,3,3,8,3,5,3,3,3,2,2,5,2,3,5,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,6,2,2,2,2,4,3,5
1226,"23",2,1,1,0,0,0,0,0,3,2,3,99,2,2,99,10,5,5,4,5,5,1,5,99,99,5,1,99,5,3,5,5,4,5,1,5,4,99,99,99,3,99,99,99,5,1,1,1,2,13,5,66,2,1,1,4,5
1227,"23",2,1,1,0,0,1,0,0,1,1,3,1,1,1,6,5,5,3,3,3,1,2,4,3,3,4,1,3,4,4,3,3,3,4,3,3,1,2,2,2,1,1,3,2,2,2,2,1,2,11,6,66,3,2,1,3,4
1228,"23",2,1,0,0,0,1,0,0,3,3,3,1,1,3,4,1,8,0,2,4,3,3,4,3,1,4,2,3,3,2,2,2,3,4,5,1,2,4,2,4,2,1,4,2,2,1,1,1,1,10,1,2,2,5,1,3,3
1229,"23",1,0,1,0,0,1,0,0,99,12,3,2,1,12,4,4,4,5,2,3,1,4,3,1,3,2,1,2,3,1,2,3,3,4,4,3,1,4,4,3,3,3,3,2,3,1,1,1,2,15,6,66,3,2,1,3,3
1230,"23",2,0,0,0,0,1,0,0,3,3,3,99,1,3,5,5,7,3,2,3,4,3,2,3,4,2,2,4,4,3,2,1,4,2,2,3,1,5,1,1,3,2,5,2,5,3,2,3,2,1,6,66,1,2,1,5,5
1231,"23",2,0,1,0,0,1,1,0,1,12,3,1,2,1,6,4,4,4,3,4,2,3,2,2,3,2,3,3,3,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,6,66,1,5,4,1,4
1232,"23",2,0,1,0,0,0,0,0,99,99,2,2,2,5,0,0,0,0,1,3,1,3,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,1,5,1,1,2,2,2,4,4
1233,"23",2,1,1,0,0,0,1,0,2,2,2,2,1,2,3,7,3,4,4,3,1,4,4,3,4,4,3,2,4,4,1,1,1,4,1,2,1,4,2,3,3,3,5,2,4,2,4,1,2,2,6,66,1,5,1,3,4
1234,"23",99,0,1,0,0,0,0,0,2,2,3,99,99,2,5,5,5,5,3,3,1,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,99,99,99,99,99,99,99,99,99,3,3,3,2,9,1,1,2,4,1,3,4
1235,"23",1,0,1,1,0,1,0,0,1,1,2,1,1,6,8,0,4,7,1,3,1,1,4,1,1,2,2,2,3,2,1,1,1,2,5,1,1,3,1,1,2,2,4,2,3,2,1,1,1,7,1,1,2,2,1,4,3
1236,"23",2,0,1,0,0,1,0,0,6,6,3,1,1,6,7,3,5,3,1,3,1,1,5,2,1,2,4,2,2,1,2,3,5,1,5,2,2,2,2,4,5,3,3,3,3,2,1,1,1,4,2,2,2,6,1,4,3
1237,"23",2,0,0,0,0,1,1,0,3,3,3,1,1,3,0,2,6,0,2,4,4,2,4,2,2,5,4,4,5,2,1,1,3,2,2,4,1,2,2,1,1,2,5,4,2,1,2,1,2,3,5,66,2,5,4,3,6
1238,"23",1,1,1,0,0,0,0,0,1,1,2,1,1,1,8,3,6,7,1,1,4,1,4,2,2,2,2,2,3,4,5,3,3,1,5,1,2,5,2,2,4,3,4,2,3,3,2,3,2,12,6,66,2,2,1,3,4
1239,"23",2,1,1,0,0,0,0,0,5,5,3,2,2,5,3,6,5,2,4,3,1,4,2,4,4,4,2,2,3,5,1,1,2,4,1,4,1,3,2,1,3,1,5,2,3,1,2,1,1,13,2,3,2,5,1,2,5
1240,"23",2,1,1,0,0,0,0,0,1,1,2,2,2,3,5,5,5,0,3,4,1,3,5,2,1,5,1,3,5,1,3,1,3,2,5,5,3,3,3,1,3,3,1,3,3,1,1,1,2,12,1,3,2,2,1,2,5
1241,"23",2,0,1,0,0,1,0,0,1,12,2,2,2,1,6,5,3,4,2,4,1,4,4,3,2,2,1,3,4,1,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,6,66,1,2,1,3,2
1242,"23",1,0,1,0,0,1,1,0,4,4,3,1,1,4,7,3,6,8,2,4,1,2,4,2,1,5,1,3,2,3,1,1,5,2,4,4,1,4,2,3,3,3,4,3,3,1,1,1,1,3,1,2,2,5,1,3,4
1243,"23",2,0,1,0,0,1,0,0,1,12,3,1,1,1,5,99,99,5,2,3,3,2,3,3,3,3,4,3,3,2,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,1,2,2,2,8,1,3,2,2,1,5,4
1244,"23",1,1,1,1,0,0,0,0,1,1,1,1,2,1,8,2,2,5,1,2,3,3,4,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,14,6,66,2,2,1,2,4
1245,"23",1,0,1,0,0,0,0,0,1,12,3,2,2,12,5,2,1,5,2,3,3,3,3,2,2,3,1,3,3,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,2,2,2,2,9,2,2,2,2,1,6,6
1246,"23",1,1,1,0,0,0,0,0,1,1,1,2,2,1,99,99,99,99,1,1,2,1,1,1,1,2,1,2,2,1,99,1,2,1,2,1,1,99,99,1,99,99,1,99,99,99,99,99,2,14,99,66,99,1,1,4,4
1247,"24",2,0,0,0,0,1,0,0,6,6,3,2,2,3,5,4,8,3,2,4,1,4,4,2,2,4,4,3,3,4,3,3,4,2,3,3,2,3,3,2,2,2,3,3,3,1,2,1,1,5,1,2,2,5,2,4,3
1248,"24",99,0,1,0,0,0,0,0,7,12,4,1,1,12,0,0,0,0,1,2,3,2,4,2,3,4,4,3,4,3,2,1,2,2,4,2,3,3,3,3,3,3,3,3,3,1,1,1,2,3,2,3,1,2,1,3,3
1249,"24",2,1,1,0,0,0,0,0,5,5,2,2,2,5,5,5,0,5,5,2,1,5,3,3,5,5,1,5,5,5,1,1,2,4,2,2,1,4,1,1,1,1,5,1,5,1,1,1,1,7,1,1,1,6,4,1,3
1250,"24",2,0,1,0,0,1,0,1,2,2,3,2,99,2,3,9,7,2,2,99,4,2,2,99,1,4,2,2,3,2,4,3,2,2,2,2,1,4,3,1,3,2,2,2,2,1,3,1,2,13,2,3,2,1,1,3,4
1251,"24",2,0,1,0,0,1,0,0,2,12,4,2,2,12,0,3,3,0,5,4,1,5,3,3,2,3,2,4,3,3,2,2,3,2,2,3,1,3,3,4,3,3,5,3,3,1,1,1,1,9,3,66,1,3,1,2,3
1252,"24",2,1,0,0,0,1,1,0,1,1,2,1,1,1,9,0,8,5,1,1,4,1,5,1,2,2,4,2,2,2,3,3,3,1,5,1,1,5,2,1,5,1,2,2,2,2,3,3,1,8,1,2,2,2,4,2,3
1253,"24",1,0,0,0,0,1,1,0,2,2,3,1,2,2,5,7,5,5,2,3,3,2,5,3,2,4,3,2,4,3,3,3,2,1,4,2,2,3,3,2,3,3,3,3,3,3,4,2,2,3,6,66,1,2,1,4,4
1254,"24",1,0,0,0,0,1,1,0,1,1,3,2,99,12,5,3,3,5,5,3,3,3,4,2,3,5,3,3,4,2,2,2,3,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,6,66,1,5,1,4,5
1255,"24",2,0,0,0,0,1,1,0,7,7,3,2,1,7,2,2,2,3,3,5,3,3,3,5,3,2,3,3,3,2,1,1,3,2,1,3,1,3,3,4,1,3,3,3,3,2,5,3,1,7,3,66,3,2,1,2,6
1256,"24",99,0,1,0,0,1,0,0,1,1,3,2,99,1,8,7,7,6,1,4,1,4,4,1,2,2,2,2,2,2,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,6,1,2,2,2,1,4,5
1257,"24",2,1,1,0,0,0,0,0,1,1,2,1,2,1,6,3,5,5,2,2,2,3,1,2,2,2,2,3,2,3,4,1,3,4,4,2,4,3,1,2,3,1,4,2,1,1,1,1,1,12,3,66,3,2,1,2,4
1258,"24",2,0,1,0,0,0,0,0,11,1,2,1,1,1,5,5,5,5,1,5,1,5,2,2,5,5,4,4,5,5,2,4,4,1,1,4,1,2,2,1,3,3,5,2,2,4,4,1,2,15,6,66,3,2,1,3,5
1259,"24",2,0,1,0,0,1,0,0,1,12,3,1,1,1,5,0,4,2,2,2,1,2,2,1,1,3,4,2,3,3,2,1,3,2,5,2,99,99,99,99,99,99,99,99,99,2,5,1,1,5,3,66,2,2,1,2,5
1260,"24",2,1,1,1,0,0,0,0,2,2,3,1,2,99,3,8,7,5,3,3,3,2,4,2,2,5,99,1,5,5,3,3,2,4,3,3,2,3,2,2,3,3,2,3,4,1,2,2,1,14,4,66,99,99,99,99,99
1261,"24",2,1,1,0,0,0,0,0,2,2,2,1,1,2,5,7,6,4,2,3,99,1,3,99,3,3,3,3,3,3,5,4,4,4,4,3,3,2,3,3,3,3,4,3,3,99,3,2,1,14,6,66,2,1,1,2,4
1262,"24",1,1,1,0,0,0,0,0,1,1,2,2,2,1,6,3,4,99,3,3,2,3,1,2,2,4,3,3,3,2,3,1,3,1,5,1,5,99,99,1,99,4,1,99,99,2,3,1,2,13,6,66,99,1,1,4,5
1263,"24",99,0,1,1,0,0,0,0,1,1,2,1,99,1,7,0,4,5,2,3,3,2,1,1,3,5,1,1,3,1,3,3,3,3,3,1,3,99,99,3,99,99,3,99,99,2,1,1,2,13,2,3,3,1,1,2,5
1264,"24",1,1,1,0,0,0,0,0,2,2,3,2,1,3,0,8,7,8,2,1,1,1,3,1,2,1,3,2,2,2,1,5,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,2,8,1,3,2,4,1,3,7
1265,"24",2,1,1,0,0,1,0,0,3,12,3,2,1,12,5,5,7,4,3,3,3,2,3,2,2,2,2,2,2,2,2,1,1,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,10,5,66,2,2,1,2,3
1266,"24",99,0,1,0,0,0,0,0,1,1,2,1,1,1,7,5,0,5,1,4,1,2,2,3,3,2,2,3,2,4,3,2,3,4,4,3,1,2,3,2,2,3,3,3,3,2,3,2,1,11,6,66,1,2,1,2,4
1267,"24",1,1,1,0,0,0,0,0,2,2,2,2,1,2,7,8,5,7,1,3,3,3,3,2,3,1,1,3,1,2,2,2,1,2,3,3,2,2,2,1,2,2,2,2,2,1,2,1,2,13,5,66,2,2,1,2,4
1268,"24",99,1,1,1,0,0,0,0,1,1,2,2,2,4,8,4,5,6,3,2,2,3,4,3,2,2,1,2,3,3,3,4,3,2,2,2,99,99,3,2,99,99,99,99,4,2,3,2,2,15,6,66,3,2,1,1,4
1269,"24",2,0,1,0,0,1,0,0,1,1,3,1,99,1,7,3,7,5,1,1,3,2,3,3,1,2,1,3,2,3,2,1,3,2,4,1,1,4,2,2,3,3,2,2,2,2,2,1,1,11,3,66,3,4,1,5,3
1270,"24",1,0,1,0,0,1,1,0,1,1,2,2,1,1,5,5,4,6,2,3,3,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,5,2,3,2,5,4,3,5
1271,"25",99,0,1,0,0,1,0,0,9,12,3,1,1,9,8,99,99,8,1,1,1,1,1,1,1,5,1,1,5,1,4,5,3,3,2,3,99,99,99,99,99,99,99,99,99,1,1,1,1,6,1,2,1,5,1,1,4
1272,"25",2,0,1,0,0,0,0,0,3,3,4,1,1,3,5,0,10,5,1,1,1,1,5,5,3,3,3,3,3,3,3,1,1,1,5,3,1,3,1,1,3,1,3,3,3,1,5,1,2,9,1,3,3,2,2,1,7
1273,"25",1,0,1,0,0,1,0,0,1,1,2,1,1,1,8,0,0,9,1,2,2,3,4,2,3,4,1,1,5,1,3,2,3,3,4,2,1,99,99,99,99,99,99,99,99,2,2,2,2,9,5,66,2,2,4,2,4
1274,"25",2,0,1,0,0,0,0,0,3,3,3,2,1,3,2,3,8,0,2,4,3,3,3,2,2,5,1,3,3,3,1,1,2,3,3,1,1,4,3,3,2,2,4,1,1,2,1,1,2,13,6,66,3,2,4,1,6
1275,"25",2,0,1,0,0,1,0,0,3,3,3,1,1,12,5,3,7,5,2,2,2,2,2,3,3,4,5,4,4,4,1,1,2,2,3,2,3,3,3,2,3,3,3,2,2,2,1,1,2,6,3,66,2,3,1,2,4
1276,"25",2,1,1,0,0,1,1,0,3,3,3,1,1,12,0,1,3,3,3,5,1,1,5,4,4,2,1,1,2,2,2,1,3,4,1,1,1,3,3,1,2,2,1,1,1,1,2,1,1,11,6,66,2,4,1,6,4
1277,"25",1,1,1,0,0,0,0,0,2,2,2,1,1,2,99,7,99,99,1,2,1,2,1,2,2,5,1,2,2,2,5,5,4,2,4,2,99,2,99,99,2,99,99,4,99,4,3,1,1,12,6,66,2,2,1,5,4
1278,"25",2,1,1,1,0,0,0,0,2,12,3,2,1,2,3,6,4,2,4,4,2,3,4,2,3,2,1,3,3,3,3,1,2,4,2,4,1,4,1,2,1,1,4,1,1,2,2,2,2,15,6,66,3,1,1,2,6
1279,"25",1,0,1,0,0,1,1,0,1,1,2,2,2,1,99,99,99,99,2,4,1,3,5,2,2,4,2,3,5,2,1,3,2,3,2,4,99,99,99,99,99,99,99,99,99,3,2,99,2,1,6,66,1,3,1,6,3
1280,"25",99,1,1,1,0,0,0,0,2,2,3,1,2,2,2,5,4,4,3,3,1,3,4,3,3,3,3,2,3,2,4,2,3,2,3,1,99,99,99,99,99,99,99,99,99,99,99,99,2,10,1,2,2,2,1,4,3
1281,"25",2,0,0,0,0,1,1,0,99,12,3,1,1,10,1,2,3,0,1,4,1,2,4,1,2,5,1,2,1,1,2,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,1,1,5,1,2,2,2,1,4,4
1282,"25",2,0,1,0,0,1,0,0,7,1,3,1,1,7,5,2,5,3,1,2,1,1,3,2,4,5,3,3,4,3,1,1,2,4,5,2,2,3,3,3,3,3,3,3,3,1,2,1,1,5,2,2,2,2,1,4,5
1283,"25",2,0,0,0,0,1,0,0,1,12,3,1,1,1,6,5,6,4,2,3,1,2,3,2,3,3,2,3,2,3,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,3,3,2,1,2,2,2,1,2,1,3,5
1284,"25",1,0,1,0,0,1,1,0,1,3,2,1,2,1,8,3,6,7,2,3,2,3,4,2,2,4,3,2,2,2,2,2,2,5,4,3,2,4,4,2,4,4,2,2,2,3,2,2,2,2,2,2,1,5,1,6,3
1285,"25",2,0,1,0,0,1,1,0,1,12,4,1,2,12,5,0,0,3,1,1,3,1,3,1,1,5,1,1,4,1,2,1,1,1,4,1,3,3,3,3,3,3,3,3,3,2,1,1,1,3,2,2,1,5,99,4,5
1286,"25",1,1,1,0,0,0,0,0,1,1,3,2,1,1,8,0,2,5,3,2,3,3,3,1,1,3,1,1,3,4,4,4,3,3,4,3,99,99,99,1,3,3,1,3,3,3,3,1,2,12,5,66,2,3,1,2,3
1287,"25",2,0,1,0,0,1,0,0,1,1,3,1,1,1,8,3,6,0,2,1,3,3,5,1,1,3,3,3,4,2,1,1,1,1,4,3,2,4,2,3,3,3,3,3,3,3,4,1,1,4,2,2,2,5,4,2,4
1288,"25",99,1,1,0,0,0,0,0,3,2,99,1,1,12,3,5,5,3,1,3,1,1,5,2,1,5,1,1,3,3,3,3,1,3,1,1,99,99,99,99,99,99,99,99,99,1,1,1,2,11,2,3,2,2,1,2,7
