year,state,status,adunit,murder,dacoity,riots,arson,area,pop,civpol,armpol,totpol
2004,UP,0,Agra,125,10,217,10,,,,,
2004,UP,0,Aligarh,193,18,192,72,,,,,
2004,UP,0,Allahabad,144,6,174,26,,,,,
2004,UP,0,Ambedkar Nagar,37,0,20,10,,,,,
2004,UP,0,Auraiya,47,2,22,11,,,,,
2004,UP,0,Azamgarh,110,8,109,3,,,,,
2004,UP,0,Budaun,212,13,39,22,,,,,
2004,UP,0,Baghpat,85,6,32,4,,,,,
2004,UP,0,Bahraich,45,4,29,8,,,,,
2004,UP,0,Ballia,49,3,75,6,,,,,
2004,UP,0,Balrampur,22,0,9,0,,,,,
2004,UP,0,Banda,66,2,21,8,,,,,
2004,UP,0,Barabanki,49,3,39,3,,,,,
2004,UP,0,Bareilly,214,27,113,2,,,,,
2004,UP,0,Basti,34,0,35,3,,,,,
2004,UP,0,Bijnor,86,3,55,1,,,,,
2004,UP,0,Bulandshahar,199,3,74,6,,,,,
2004,UP,0,Chandoli,23,2,12,1,,,,,
2004,UP,0,Chitkootdham,25,1,7,2,,,,,
2004,UP,0,Deoria,44,2,78,8,,,,,
2004,UP,0,Etah,148,10,67,19,,,,,
2004,UP,0,Etawah,71,1,29,3,,,,,
2004,UP,0,Faizabad,50,0,28,5,,,,,
2004,UP,0,Fatehgarh,89,3,21,1,,,,,
2004,UP,0,Fatehpur,87,0,7,0,,,,,
2004,UP,0,Firozabad,123,11,65,9,,,,,
2004,UP,0,RP,15,14,8,1,,,,,
2004,UP,0,Gautambudh Nagar,63,10,45,0,,,,,
2004,UP,0,Ghaziabad,190,3,65,3,,,,,
2004,UP,0,Ghazipur,61,4,52,5,,,,,
2004,UP,0,Gonda,52,2,30,1,,,,,
2004,UP,0,Gorakhpur,98,8,115,0,,,,,
2004,UP,0,Hamirpur,50,1,13,0,,,,,
2004,UP,0,Hardoi,116,1,19,0,,,,,
2004,UP,0,Hathras,66,17,99,0,,,,,
2004,UP,0,JP Nagar,76,8,44,1,,,,,
2004,UP,0,Jalaun,88,4,23,5,,,,,
2004,UP,0,Jaunpur,53,2,55,0,,,,,
2004,UP,0,Jhansi,70,4,46,0,,,,,
2004,UP,0,Kannauj,66,1,26,0,,,,,
2004,UP,0,Kanpur (Dehat) Rural,46,4,48,8,,,,,
2004,UP,0,Kanpur (Nagar) City,149,5,96,6,,,,,
2004,UP,0,Kaushambi,65,3,9,0,,,,,
2004,UP,0,Kheri,113,3,58,3,,,,,
2004,UP,0,Kushi Nagar,46,1,77,8,,,,,
2004,UP,0,Lalitpur,16,0,19,1,,,,,
2004,UP,0,Lucknow,173,12,150,7,,,,,
2004,UP,0,Mahrajganj,25,1,27,1,,,,,
2004,UP,0,Mahoba,36,0,6,6,,,,,
2004,UP,0,Mainpuri,127,8,64,0,,,,,
2004,UP,0,Mathura,96,7,80,10,,,,,
2004,UP,0,Mau,42,1,69,1,,,,,
2004,UP,0,Meerut,225,21,131,3,,,,,
2004,UP,0,Mirzapur,36,4,23,0,,,,,
2004,UP,0,Moradabad,194,18,89,5,,,,,
2004,UP,0,Muzaffarnagar,253,8,91,0,,,,,
2004,UP,0,Pilibhit,74,11,37,1,,,,,
2004,UP,0,Pratapgarh,63,1,75,11,,,,,
2004,UP,0,Raibareli,74,4,52,0,,,,,
2004,UP,0,Rampur,74,2,38,2,,,,,
2004,UP,0,Saharanpur,93,4,84,0,,,,,
2004,UP,0,Sant Kabirnagarh,19,1,40,0,,,,,
2004,UP,0,Shahjahanpur,137,10,34,9,,,,,
2004,UP,0,Sherawasti,17,0,11,3,,,,,
2004,UP,0,Sidharth Nagar,23,9,25,0,,,,,
2004,UP,0,Sitapur,152,2,97,23,,,,,
2004,UP,0,Sonbhadra,34,6,18,5,,,,,
2004,UP,0,Sant Ravidas Nagar,21,9,29,6,,,,,
2004,UP,0,Sultanpur,59,1,18,0,,,,,
2004,UP,0,Unnao,123,3,59,2,,,,,
2004,UP,0,Varanasi,80,2,52,1,,,,,
2004,UR,0,Almora,10,0,9,2,,,,,
2004,UR,0,Bageshwar,4,0,1,1,,,,,
2004,UR,0,Chamoli,5,0,14,6,,,,,
2004,UR,0,Champawat,6,1,2,0,,,,,
2004,UR,0,Dehradun,42,2,78,4,,,,,
2004,UR,0,Haridwar,56,13,87,3,,,,,
2004,UR,0,Nainital,43,4,29,1,,,,,
2004,UR,0,Pauri Garhwal,19,2,28,5,,,,,
2004,UR,0,Pithoragarh,5,2,15,1,,,,,
2004,UR,0,Rudra Prayag,4,0,23,1,,,,,
2004,UR,0,Tehri Garhwal,11,0,14,0,,,,,
2004,UR,0,Udhamsingh Nagar,53,13,127,2,,,,,
2004,UR,0,Uttarkashi,4,0,17,2,,,,,
2004,WB,0,24 Parganas North,177,32,208,0,,,,,
2004,WB,0,24 Parganas South,130,13,231,16,,,,,
2004,WB,0,Asansol,28,3,62,1,,,,,
2004,WB,0,Bankura,37,10,60,5,,,,,
2004,WB,0,Birbhum,51,6,187,11,,,,,
2004,WB,0,Burdwan,110,10,209,6,,,,,
2004,WB,0,Cooch Behar,20,0,15,1,,,,,
2004,WB,0,Dakshin Dinajpur,16,1,24,0,,,,,
2004,WB,0,Darjeeling,43,7,19,2,,,,,
2004,WB,0,Hooghly,82,12,399,8,,,,,
2004,WB,0,Howrah,31,12,98,12,,,,,
2004,WB,0,Howrah City,30,10,33,5,,,,,
2004,WB,0,RP Howrah,10,1,12,0,,,,,
2004,WB,0,Jalpaiguri,118,6,37,9,,,,,
2004,WB,0,RP Kharagpur,8,6,3,0,,,,,
2004,WB,0,Kolkata,37,19,227,0,,,,,
2004,WB,0,Malda,63,8,43,0,,,,,
2004,WB,0,Murshidabad,111,8,173,0,,,,,
2004,WB,0,Nadia,99,7,168,7,,,,,
2004,WB,0,Paschim Midnapur,81,26,212,14,,,,,
2004,WB,0,Purab Midnapur,50,4,201,0,,,,,
2004,WB,0,Purulia,40,3,44,2,,,,,
2004,WB,0,RP Sealdah,14,1,8,0,,,,,
2004,WB,0,RP Siliguri,3,1,1,0,,,,,
2004,WB,0,Uttar (West) Dinajpur,36,6,17,4,,,,,
2004,AN,1,Andaman/Nicobar,15,0,9,9,8249,379,2227,513,2740
2004,AP,1,Andhra Pradesh,2579,199,2540,915,275045,78850,65407,12443,77850
2004,AR,1,Arunachal Pradesh,67,30,65,19,83743,1144,3191,2529,5720
2004,AS,1,Assam,1214,360,3615,379,78438,28211,28341,23708,52049
2004,BH,1,Bihar,3948,1319,9793,707,94163,88309,39978,9612,49590
2004,CH,1,Chandigarh,22,0,43,0,114,976,3504,419,3923
2004,CT,1,Chhattisgarh,927,106,790,242,135191,22154,11841,8509,20350
2004,DD,1,Daman and Diu,3,0,19,2,112,171,242,0,242
2004,DE,1,Delhi,481,30,67,38,1483,15279,44616,10453,55069
2004,DN,1,Dadra/Nagar Haveli,11,3,17,2,491,238,224,0,224
2004,GO,1,Goa,40,5,33,7,3702,1465,2881,659,3540
2004,GU,1,Gujarat,1113,360,1599,388,196024,53464,46752,10845,57597
2004,HP,1,Himachal Pradesh,110,1,562,112,55673,6316,8212,3311,11523
2004,HR,1,Haryana,733,52,699,95,44212,22420,34619,3807,38426
2004,JK,1,Jammu and Kashmir,816,28,1116,320,101387,11041,40278,18759,59037
2004,JH,1,Jharkhard,1488,580,2281,167,79714,28449,17659,3333,20992
2004,KE,1,Kerala,417,129,6461,374,38863,32982,35566,7865,43431
2004,KR,1,Karnataka,1519,177,6237,248,191791,55044,49727,3592,53319
2004,LA,1,Lakshadweep,0,0,37,0,32,64,324,0,324
2004,MA,1,Maharashtra,2696,629,5980,1149,307713,101745,122536,13570,136106
2004,MG,1,Meghalaya,124,91,2,15,22429,2421,5773,3393,9166
2004,MN,1,Manipur,159,2,115,85,22327,2509,4765,8566,13331
2004,MP,1,Madhya Pradesh,2379,147,2479,893,308245,64665,52934,20082,73016
2004,MZ,1,Mizoram,35,10,2,22,21081,936,2965,4145,7110
2004,NG,1,Nagaland,70,14,6,5,16579,2096,5568,6324,11892
2004,OR,1,Orissa,1066,238,1433,343,155707,38294,26959,8306,35265
2004,PJ,1,Punjab,775,17,16,52,50362,25443,52142,18838,70980
2004,PN,1,Pondicherry,25,0,147,9,492,1017,1541,683,2224
2004,RJ,1,Rajasthan,1279,58,3101,835,342239,60511,49026,11488,60514
2004,SK,1,Sikkim,16,0,76,7,7096,568,1960,1460,3420
2004,TN,1,Tamil Nadu,1479,72,3433,662,130058,64230,76357,12167,88524
2004,TR,1,Tripura,189,27,148,24,10486,3342,9381,8988,18369
2004,UP,1,Uttar Pradesh,6126,378,3915,381,240928,177941,126249,31149,157398
2004,UR,1,Uttaranchal,262,37,444,28,53483,8973,9475,2698,12173
2004,WB,1,West Bengal,1425,212,2691,103,88752,83953,59624,22125,81749
2004,IN,2,India,33608,5311,59971,8637,3166404,1085600,1042844,294339,1337183
2005,AN,0,Andaman,14,0,4,6,,,,,
2005,AN,0,Nicobar,0,0,0,0,,,,,
2005,AP,0,Adilabad,108,9,68,30,,,,,
2005,AP,0,Anantapur,172,17,102,59,,,,,
2005,AP,0,Chittoor,105,9,87,30,,,,,
2005,AP,0,Cuddapah,96,9,66,34,,,,,
2005,AP,0,Cyberabad,150,26,44,37,,,,,
2005,AP,0,East Godavari,110,3,98,35,,,,,
2005,AP,0,RP Guntakal,12,1,1,0,,,,,
2005,AP,0,Guntur,165,14,110,61,,,,,
2005,AP,0,Hyderabad,108,8,96,40,,,,,
2005,AP,0,Karimnagar,164,10,174,65,,,,,
2005,AP,0,Khammam,110,9,151,48,,,,,
2005,AP,0,Krishna,69,3,44,45,,,,,
2005,AP,0,Kurnool,140,16,125,28,,,,,
2005,AP,0,Mahabubnagar,212,21,112,57,,,,,
2005,AP,0,Medak,133,15,32,35,,,,,
2005,AP,0,Nalgonda,138,13,102,62,,,,,
2005,AP,0,Nellore,86,6,66,39,,,,,
2005,AP,0,Nizamabad,88,15,49,36,,,,,
2005,AP,0,Prakasam,106,10,56,28,,,,,
2005,AP,0,Ranga Reddy,62,7,23,42,,,,,
2005,AP,0,RP Secunderabad,11,2,0,0,,,,,
2005,AP,0,Srikakulam,36,1,18,28,,,,,
2005,AP,0,Vijayawada,41,3,9,22,,,,,
2005,AP,0,RP Vijayawada,5,0,0,0,,,,,
2005,AP,0,Vishakha Rural,55,2,47,17,,,,,
2005,AP,0,Vishakhapatnam,27,6,31,8,,,,,
2005,AP,0,Vizianagaram,43,6,12,3,,,,,
2005,AP,0,Warangal,117,7,249,45,,,,,
2005,AP,0,West Godavari,81,2,54,33,,,,,
2005,AR,0,Changlang,9,0,0,2,,,,,
2005,AR,0,Dibang Valley,4,3,0,1,,,,,
2005,AR,0,K/Kumey,4,0,0,0,,,,,
2005,AR,0,East Kameng,4,3,0,0,,,,,
2005,AR,0,West Kameng,6,1,0,0,,,,,
2005,AR,0,Lohit,14,1,0,1,,,,,
2005,AR,0,Papum Pare,10,3,11,2,,,,,
2005,AR,0,East Siang,3,3,2,0,,,,,
2005,AR,0,Upper Siang,5,0,0,2,,,,,
2005,AR,0,West Siang,4,2,4,1,,,,,
2005,AR,0,Lower Subansiri,5,0,0,1,,,,,
2005,AR,0,Upper Subansiri,4,3,5,3,,,,,
2005,AR,0,Tawang,2,0,0,0,,,,,
2005,AR,0,Tirap,3,4,1,0,,,,,
2005,AR,0,Upper Dibang Valley,4,0,0,0,,,,,
2005,AS,0,Barpeta,38,27,178,4,,,,,
2005,AS,0,Baska,21,5,6,8,,,,,
2005,AS,0,Bongaigaon,19,7,32,1,,,,,
2005,AS,0,CID,0,0,0,0,,,,,
2005,AS,0,Cachar,51,19,377,57,,,,,
2005,AS,0,Chirang,17,4,6,0,,,,,
2005,AS,0,Darrang,25,20,20,11,,,,,
2005,AS,0,Dhemaji,20,3,22,10,,,,,
2005,AS,0,Dhurbi,40,14,571,22,,,,,
2005,AS,0,Dibrugarh,113,6,38,21,,,,,
2005,AS,0,GRP,4,4,9,0,,,,,
2005,AS,0,Goalpara,31,14,93,7,,,,,
2005,AS,0,Golaghat,61,10,0,19,,,,,
2005,AS,0,Guwahati,39,6,60,15,,,,,
2005,AS,0,Hailakandh,18,12,134,14,,,,,
2005,AS,0,Jorhat,51,0,17,12,,,,,
2005,AS,0,Kamrup,31,20,70,15,,,,,
2005,AS,0,Karbi Anglong,76,12,37,48,,,,,
2005,AS,0,Karimganj,30,4,209,19,,,,,
2005,AS,0,Kokrajhar,46,8,87,4,,,,,
2005,AS,0,Lakhimpur,36,4,61,21,,,,,
2005,AS,0,Morigaon,22,1,72,5,,,,,
2005,AS,0,NC Hills,11,1,5,1,,,,,
2005,AS,0,Nagaon,88,56,286,41,,,,,
2005,AS,0,Nalbari,17,7,10,12,,,,,
2005,AS,0,RPO,10,4,18,0,,,,,
2005,AS,0,Sibsagar,61,12,59,17,,,,,
2005,AS,0,Sonitpur,87,26,258,8,,,,,
2005,AS,0,Tinsukia,92,17,9,15,,,,,
2005,AS,0,Udalguri,39,11,16,16,,,,,
2005,BH,0,Araria,68,37,300,4,,,,,
2005,BH,0,Arwal,28,10,30,0,,,,,
2005,BH,0,Aurangabad,60,19,193,8,,,,,
2005,BH,0,Bagaha,40,1,141,9,,,,,
2005,BH,0,Banka,58,32,196,8,,,,,
2005,BH,0,Begusarai,128,11,160,9,,,,,
2005,BH,0,Bettiah,76,33,304,20,,,,,
2005,BH,0,Bhabhua,58,21,82,33,,,,,
2005,BH,0,Bhagalpur,93,14,254,25,,,,,
2005,BH,0,Bhojpur,158,32,194,46,,,,,
2005,BH,0,Buxar,68,35,153,23,,,,,
2005,BH,0,Darbhanga,44,27,211,27,,,,,
2005,BH,0,Gaya,158,112,405,32,,,,,
2005,BH,0,Gopalganj,74,10,188,9,,,,,
2005,BH,0,Jamalpur RP,7,13,3,0,,,,,
2005,BH,0,Jamui,93,39,109,59,,,,,
2005,BH,0,Jehanabad,52,35,95,13,,,,,
2005,BH,0,Katihar,78,19,124,16,,,,,
2005,BH,0,Katihar RP,11,2,8,0,,,,,
2005,BH,0,Khagaria,48,12,140,10,,,,,
2005,BH,0,Kishanganj,17,10,95,7,,,,,
2005,BH,0,Lakhisarai,57,8,56,10,,,,,
2005,BH,0,Madhepura,52,17,100,5,,,,,
2005,BH,0,Madhubani,69,45,313,23,,,,,
2005,BH,0,Motihari,111,52,366,30,,,,,
2005,BH,0,Munger,95,19,154,8,,,,,
2005,BH,0,Muzaffarpur,131,48,407,47,,,,,
2005,BH,0,Muzaffarpur RP,26,10,19,0,,,,,
2005,BH,0,Nalanda,150,39,169,21,,,,,
2005,BH,0,Naugachia,43,12,109,0,,,,,
2005,BH,0,Nawada,83,16,266,10,,,,,
2005,BH,0,Patna,436,127,484,46,,,,,
2005,BH,0,Patna RP,15,15,6,0,,,,,
2005,BH,0,Purnea,113,38,152,9,,,,,
2005,BH,0,Rohtas,107,23,137,23,,,,,
2005,BH,0,Saharsa,17,6,185,10,,,,,
2005,BH,0,Samastipur,121,19,302,59,,,,,
2005,BH,0,Saran,125,52,170,26,,,,,
2005,BH,0,Sheikhpura,33,4,58,0,,,,,
2005,BH,0,Sheohar,11,15,78,3,,,,,
2005,BH,0,Sitamarhi,63,21,245,12,,,,,
2005,BH,0,Siwan,93,50,182,23,,,,,
2005,BH,0,Supaul,34,38,223,5,,,,,
2005,BH,0,Vaishali,69,14,105,32,,,,,
2005,CT,0,Balrampur,29,16,24,6,,,,,
2005,CT,0,Bilaspur,94,4,152,19,,,,,
2005,CT,0,Bizapur,76,61,13,10,,,,,
2005,CT,0,Dantewara,73,13,12,4,,,,,
2005,CT,0,Dhamtari,11,0,20,6,,,,,
2005,CT,0,Durg,90,1,54,32,,,,,
2005,CT,0,GRP Raipur,5,0,5,1,,,,,
2005,CT,0,Jagdalpur,63,8,54,7,,,,,
2005,CT,0,Janjgir,50,3,102,6,,,,,
2005,CT,0,Jashpur,63,7,16,5,,,,,
2005,CT,0,Kabirdham,16,0,23,6,,,,,
2005,CT,0,Kanker,40,28,37,17,,,,,
2005,CT,0,Korba,35,2,33,10,,,,,
2005,CT,0,Koriya,34,4,27,4,,,,,
2005,CT,0,Mahasamund,19,2,13,9,,,,,
2005,CT,0,Narayanpur,13,24,1,6,,,,,
2005,CT,0,Raigarh,62,8,61,14,,,,,
2005,CT,0,Raipur,92,4,101,19,,,,,
2005,CT,0,Rajnandgaon,40,7,29,17,,,,,
2005,CT,0,Sarguja,52,10,70,12,,,,,
2005,CT,0,Surajpur,56,2,46,4,,,,,
2005,DD,0,Daman,4,3,16,1,,,,,
2005,DD,0,Diu,1,1,3,0,,,,,
2005,DE,0,Central,23,1,1,5,,,,,
2005,DE,0,RP,16,0,1,2,,,,,
2005,DE,0,East,31,1,8,1,,,,,
2005,DE,0,Palam Air Port (IGI Airport),1,0,0,0,,,,,
2005,DE,0,New Delhi,10,0,9,1,,,,,
2005,DE,0,North,24,3,5,3,,,,,
2005,DE,0,Northeast,51,4,6,4,,,,,
2005,DE,0,Northwest,128,9,13,6,,,,,
2005,DE,0,South,67,4,8,4,,,,,
2005,DE,0,Southwest,47,2,9,11,,,,,
2005,DE,0,STF,0,0,0,0,,,,,
2005,DE,0,West,57,3,1,10,,,,,
2005,GO,0,North Goa,22,1,32,7,,,,,
2005,GO,0,South Goa,23,1,13,5,,,,,
2005,GU,0,Ahmedabad City,76,23,150,6,,,,,
2005,GU,0,Ahmedabad Rural,28,9,48,5,,,,,
2005,GU,0,Ahwa Dang,5,0,3,0,,,,,
2005,GU,0,Amreli,24,3,28,15,,,,,
2005,GU,0,Anand,20,8,20,9,,,,,
2005,GU,0,Bharuch,35,8,29,12,,,,,
2005,GU,0,Bhavnagar,66,30,190,41,,,,,
2005,GU,0,Dahod,48,20,54,14,,,,,
2005,GU,0,Gandi Nagar,20,5,19,16,,,,,
2005,GU,0,Himatnagar,26,15,60,16,,,,,
2005,GU,0,Jamnagar,41,1,45,11,,,,,
2005,GU,0,Junagadh,33,6,67,17,,,,,
2005,GU,0,Kheda,30,7,42,8,,,,,
2005,GU,0,Kutch,35,9,61,9,,,,,
2005,GU,0,Mehsana,30,19,71,10,,,,,
2005,GU,0,Narmada,15,4,19,3,,,,,
2005,GU,0,Navsari,14,4,5,1,,,,,
2005,GU,0,Palanpur,40,11,34,14,,,,,
2005,GU,0,Panchmahal,50,5,28,16,,,,,
2005,GU,0,Patan,24,6,38,23,,,,,
2005,GU,0,Porbandar,10,0,7,6,,,,,
2005,GU,0,Rajkot City,24,7,64,5,,,,,
2005,GU,0,Rajkot Rural,35,6,76,20,,,,,
2005,GU,0,Surat City,86,22,118,8,,,,,
2005,GU,0,Surat Rural,46,12,27,8,,,,,
2005,GU,0,Surendranagar,30,8,77,7,,,,,
2005,GU,0,Vadodara City,26,6,174,6,,,,,
2005,GU,0,Vadodara Rural,70,9,40,12,,,,,
2005,GU,0,Valsad,34,17,29,2,,,,,
2005,GU,0,Western Railway,12,2,5,0,,,,,
2005,HR,0,Ambala,24,1,2,8,,,,,
2005,HR,0,Bhiwani,47,3,134,6,,,,,
2005,HR,0,Faridabad,76,2,190,8,,,,,
2005,HR,0,Fatehabad,21,0,11,4,,,,,
2005,HR,0,GRP,13,1,11,0,,,,,
2005,HR,0,Gurgaon,65,8,67,5,,,,,
2005,HR,0,Hissar,51,3,45,10,,,,,
2005,HR,0,Jhajjar,60,1,53,5,,,,,
2005,HR,0,Jind,37,1,69,7,,,,,
2005,HR,0,Kaithal,23,1,0,2,,,,,
2005,HR,0,Karnal,46,5,44,4,,,,,
2005,HR,0,Kurukshetra,25,16,0,6,,,,,
2005,HR,0,Mahendragarh,12,2,49,5,,,,,
2005,HR,0,Mewat,19,14,91,8,,,,,
2005,HR,0,Panchkula,9,0,4,0,,,,,
2005,HR,0,Panipat,42,9,32,4,,,,,
2005,HR,0,Rewari,33,10,36,11,,,,,
2005,HR,0,Rohtak,48,3,37,9,,,,,
2005,HR,0,Sirsa,31,3,16,6,,,,,
2005,HR,0,Sonipat,73,2,8,6,,,,,
2005,HR,0,Yamunanagar,29,3,0,5,,,,,
2005,HP,0,Bilaspur,13,1,28,20,,,,,
2005,HP,0,Chamba,9,0,12,11,,,,,
2005,HP,0,RP,0,0,0,0,,,,,
2005,HP,0,Hamirpur,4,0,32,10,,,,,
2005,HP,0,Kangra,21,2,97,15,,,,,
2005,HP,0,Kinnaur,3,1,10,0,,,,,
2005,HP,0,Kullu,10,1,49,2,,,,,
2005,HP,0,Lahaul and Spiti,0,0,0,0,,,,,
2005,HP,0,Mandi,7,0,46,16,,,,,
2005,HP,0,Shimla,15,0,122,8,,,,,
2005,HP,0,Sirmaur,12,0,58,4,,,,,
2005,HP,0,Solan,6,0,65,5,,,,,
2005,HP,0,Una,10,1,39,6,,,,,
2005,JK,0,Anantnag,37,4,47,29,,,,,
2005,JK,0,Awantipora,29,0,17,0,,,,,
2005,JK,0,Baramulla,78,0,134,24,,,,,
2005,JK,0,Border,7,0,19,2,,,,,
2005,JK,0,Budgam,27,1,118,13,,,,,
2005,JK,0,Crime Jammu,2,0,0,0,,,,,
2005,JK,0,Crime Srinagar,0,0,0,0,,,,,
2005,JK,0,Doda,66,0,24,15,,,,,
2005,JK,0,Ganderbal,13,0,52,16,,,,,
2005,JK,0,Handwara,17,0,41,5,,,,,
2005,JK,0,Jammu,22,1,69,9,,,,,
2005,JK,0,Kargil,0,0,2,1,,,,,
2005,JK,0,Kathua,12,0,15,6,,,,,
2005,JK,0,Kulgam,39,0,60,9,,,,,
2005,JK,0,Kupwara,22,0,96,16,,,,,
2005,JK,0,Leh,1,0,13,0,,,,,
2005,JK,0,Poonch,35,0,50,10,,,,,
2005,JK,0,Pulwama,42,1,191,10,,,,,
2005,JK,0,RP,0,0,0,1,,,,,
2005,JK,0,Rajouri,51,0,91,29,,,,,
2005,JK,0,Ramban,50,2,14,9,,,,,
2005,JK,0,Reasi,33,0,0,6,,,,,
2005,JK,0,Srinagar,52,4,147,29,,,,,
2005,JK,0,Udhampur,12,0,22,1,,,,,
2005,JH,0,Bokaro,49,34,128,25,,,,,
2005,JH,0,Chaibasa,115,11,27,5,,,,,
2005,JH,0,Chatra,27,15,82,1,,,,,
2005,JH,0,Deoghar,51,10,164,7,,,,,
2005,JH,0,Dhanbad,97,71,296,8,,,,,
2005,JH,0,RP Dhanbad,5,22,4,0,,,,,
2005,JH,0,Dumka,52,10,135,23,,,,,
2005,JH,0,Garhwa,47,8,132,0,,,,,
2005,JH,0,Giridih,63,53,222,4,,,,,
2005,JH,0,Godda,44,6,142,30,,,,,
2005,JH,0,Gumla,140,26,31,7,,,,,
2005,JH,0,Hazaribagh,104,99,279,17,,,,,
2005,JH,0,Jamshedpur,87,17,85,10,,,,,
2005,JH,0,RP Jamshedpur,8,7,1,0,,,,,
2005,JH,0,Jamtara,19,12,70,0,,,,,
2005,JH,0,Koderma,26,22,41,3,,,,,
2005,JH,0,Latehar,34,26,14,0,,,,,
2005,JH,0,Lohardagga,51,10,58,4,,,,,
2005,JH,0,Pakur,35,7,90,7,,,,,
2005,JH,0,Palamu,69,9,217,21,,,,,
2005,JH,0,Ranchi,239,82,174,11,,,,,
2005,JH,0,Sahebganj,47,5,70,10,,,,,
2005,JH,0,Saraikela,49,18,52,0,,,,,
2005,JH,0,Simdega,65,12,10,9,,,,,
2005,KR,0,Bagalkot,43,17,204,9,,,,,
2005,KR,0,Bangalore City,242,35,377,5,,,,,
2005,KR,0,Bangalore Rural,171,25,599,13,,,,,
2005,KR,0,Belgaum,116,11,311,23,,,,,
2005,KR,0,Bellary,58,4,263,17,,,,,
2005,KR,0,Bidar,38,2,165,9,,,,,
2005,KR,0,Bijapur,49,6,326,12,,,,,
2005,KR,0,Chamarajnagar,24,3,89,0,,,,,
2005,KR,0,Chickmagalur,35,5,135,8,,,,,
2005,KR,0,Chitradurga,21,2,230,6,,,,,
2005,KR,0,Kannada South (Dakshin),35,12,221,29,,,,,
2005,KR,0,Davanagere,40,2,184,3,,,,,
2005,KR,0,Dharwad City,15,1,73,3,,,,,
2005,KR,0,Dharwad Rural,22,3,80,0,,,,,
2005,KR,0,Gadag,20,11,123,1,,,,,
2005,KR,0,Gulbarga,115,7,472,57,,,,,
2005,KR,0,Hassan,63,6,161,0,,,,,
2005,KR,0,Haveri,25,2,233,0,,,,,
2005,KR,0,KGF,8,1,52,0,,,,,
2005,KR,0,Kodagu,34,1,44,3,,,,,
2005,KR,0,Kolar,73,4,359,0,,,,,
2005,KR,0,Koppal,29,11,136,0,,,,,
2005,KR,0,Mandya,43,3,197,0,,,,,
2005,KR,0,Mysore City,27,2,43,0,,,,,
2005,KR,0,Mysore Rural,43,5,178,0,,,,,
2005,KR,0,Raichur,41,5,217,3,,,,,
2005,KR,0,RP,17,1,9,0,,,,,
2005,KR,0,Shimoga,50,6,227,7,,,,,
2005,KR,0,Tumkur,64,6,226,8,,,,,
2005,KR,0,Udupi,26,6,146,4,,,,,
2005,KR,0,Kannada North (Uttar),22,3,71,18,,,,,
2005,KE,0,Alappuzha,23,6,288,21,,,,,
2005,KE,0,Crime Branch,10,3,11,24,,,,,
2005,KE,0,Ernakulum City,15,10,169,5,,,,,
2005,KE,0,Ernakulum Rural,25,2,332,13,,,,,
2005,KE,0,Idukki,26,4,223,5,,,,,
2005,KE,0,Kannur (Cannanore),23,5,616,81,,,,,
2005,KE,0,Kasargode,10,2,439,17,,,,,
2005,KE,0,Kollam,40,14,544,35,,,,,
2005,KE,0,Kottayam,24,3,361,10,,,,,
2005,KE,0,Kozhikode City,11,5,238,21,,,,,
2005,KE,0,Kozhikode Rural,6,2,464,53,,,,,
2005,KE,0,Malappuram,28,10,629,36,,,,,
2005,KE,0,Palghat (Palakkad?),37,6,374,17,,,,,
2005,KE,0,Pathanamthitta,22,1,171,20,,,,,
2005,KE,0,RP,0,0,4,0,,,,,
2005,KE,0,Trichur (Thrissur),41,13,563,45,,,,,
2005,KE,0,Trivandrum City,8,16,325,13,,,,,
2005,KE,0,Trivandrum Rural,30,7,602,34,,,,,
2005,KE,0,Wynad (Wayanadu),9,1,182,6,,,,,
2005,MP,0,Anuppur,25,1,9,3,,,,,
2005,MP,0,Ashok Nagar,36,3,30,12,,,,,
2005,MP,0,Balaghat,65,2,48,24,,,,,
2005,MP,0,Barwani,43,0,33,7,,,,,
2005,MP,0,Betul,66,2,4,19,,,,,
2005,MP,0,Bhind,97,14,117,14,,,,,
2005,MP,0,Bhopal,72,5,62,19,,,,,
2005,MP,0,RP Bhopal,3,1,6,2,,,,,
2005,MP,0,Burhanpur,11,2,17,4,,,,,
2005,MP,0,Chatarpur,62,3,58,22,,,,,
2005,MP,0,Chindwada,74,2,52,15,,,,,
2005,MP,0,Damoh,40,0,12,4,,,,,
2005,MP,0,Datiya,37,2,29,7,,,,,
2005,MP,0,Dewas,57,5,107,37,,,,,
2005,MP,0,Dhar,86,9,100,37,,,,,
2005,MP,0,Dindori,18,0,6,4,,,,,
2005,MP,0,Guna,40,4,88,13,,,,,
2005,MP,0,Gwalior,99,6,138,13,,,,,
2005,MP,0,Harda,20,0,8,5,,,,,
2005,MP,0,Hoshangabad,41,1,60,10,,,,,
2005,MP,0,Indore,104,5,122,32,,,,,
2005,MP,0,RP Indore,1,0,0,0,,,,,
2005,MP,0,Jabalpur,77,1,82,4,,,,,
2005,MP,0,RP Jabalpur,3,0,1,1,,,,,
2005,MP,0,Jhabua,129,2,30,42,,,,,
2005,MP,0,Katni,33,4,25,9,,,,,
2005,MP,0,Khandawa,38,12,60,14,,,,,
2005,MP,0,Khargoan,40,8,72,11,,,,,
2005,MP,0,Mandla,44,1,6,4,,,,,
2005,MP,0,Mandsaur,38,1,38,32,,,,,
